state,state_code,district,district_note,at_large,map_vintage,is_current_map,years_used,n_years,d_share_mean,national_d_share_mean,pvi_pct,pvi_label,total_votes_mean,counties_whole,counties_partial,votes_from_partial_pct_max
Montana,MT,MT-02,,False,2020s,True,2024,1,34.77,49.25,-10.56,R+10.6,280406,40,1,0.5
Montana,MT,MT-AL,,True,2000s,False,2004+2008+2012,3,43.75,51.5,-4.47,R+4.5,475911,0,0,0.0
Montana,MT,MT-AL,,True,2010s,False,2016+2020,2,40.25,51.71,-7.18,R+7.2,552748,0,0,0.0
North Carolina,NC,NC-01,,False,2000s,False,2004+2008+2012,3,54.77,51.5,5.24,D+5.2,264228,13,10,44.7
North Carolina,NC,NC-01,,False,2010s,False,2016+2020,2,59.26,51.71,5.92,D+5.9,286372,5,18,77.7
North Carolina,NC,NC-01,,False,2020s,True,2024,1,48.18,49.25,0.86,D+0.9,377384,21,1,0.5
North Carolina,NC,NC-02,,False,2000s,False,2004+2008+2012,3,45.15,51.5,-2.05,R+2.0,291559,4,6,47.4
North Carolina,NC,NC-02,,False,2010s,False,2016+2020,2,47.18,51.71,-0.59,R+0.6,388255,2,7,79.3
North Carolina,NC,NC-02,,False,2020s,True,2024,1,62.99,49.25,12.47,D+12.5,315364,0,1,100.0
North Carolina,NC,NC-03,,False,2000s,False,2004+2008+2012,3,41.43,51.5,-8.62,R+8.6,282849,8,9,57.6
North Carolina,NC,NC-03,,False,2010s,False,2016+2020,2,39.93,51.71,-7.32,R+7.3,379496,10,12,51.1
North Carolina,NC,NC-03,,False,2020s,True,2024,1,38.66,49.25,-5.87,R+5.9,384249,10,1,6.0
North Carolina,NC,NC-04,,False,2000s,False,2004+2008+2012,3,63.07,51.5,7.93,D+7.9,415769,2,2,52.1
North Carolina,NC,NC-04,,False,2010s,False,2016+2020,2,64.43,51.71,9.09,D+9.1,262614,0,7,100.0
North Carolina,NC,NC-04,,False,2020s,True,2024,1,73.56,49.25,19.16,D+19.2,413277,2,2,35.0
North Carolina,NC,NC-05,,False,2000s,False,2004+2008+2012,3,39.94,51.5,-7.53,R+7.5,350594,9,3,51.6
North Carolina,NC,NC-05,,False,2010s,False,2016+2020,2,40.84,51.71,-6.56,R+6.6,410278,7,5,64.5
North Carolina,NC,NC-05,,False,2020s,True,2024,1,35.73,49.25,-7.95,R+8.0,356659,9,1,24.1
North Carolina,NC,NC-06,,False,2000s,False,2004+2008+2012,3,43.59,51.5,-7.74,R+7.7,397335,2,4,75.1
North Carolina,NC,NC-06,,False,2010s,False,2016+2020,2,54.56,51.71,1.9,D+1.9,526190,5,5,74.2
North Carolina,NC,NC-06,,False,2020s,True,2024,1,40.09,49.25,-4.92,R+4.9,339305,3,3,42.3
North Carolina,NC,NC-07,,False,2000s,False,2004+2008+2012,3,48.74,51.5,0.89,D+0.9,351870,6,3,31.3
North Carolina,NC,NC-07,,False,2010s,False,2016+2020,2,42.68,51.71,-5.28,R+5.3,436478,6,6,39.2
North Carolina,NC,NC-07,,False,2020s,True,2024,1,45.19,49.25,-3.0,R+3.0,467976,5,3,29.4
North Carolina,NC,NC-08,,False,2000s,False,2004+2008+2012,3,44.69,51.5,-4.0,R+4.0,235249,6,4,61.0
North Carolina,NC,NC-08,,False,2010s,False,2016+2020,2,36.89,51.71,-6.68,R+6.7,394551,5,6,78.1
North Carolina,NC,NC-08,,False,2020s,True,2024,1,43.8,49.25,-3.95,R+4.0,432115,6,3,45.7
North Carolina,NC,NC-09,,False,2000s,False,2004+2008+2012,3,51.2,51.5,-3.32,R+3.3,360158,0,3,100.0
North Carolina,NC,NC-09,,False,2010s,False,2016+2020,2,59.86,51.71,2.34,D+2.3,436584,0,3,100.0
North Carolina,NC,NC-09,,False,2020s,True,2024,1,47.25,49.25,-2.28,R+2.3,470402,4,3,46.8
North Carolina,NC,NC-10,,False,2000s,False,2004+2008+2012,3,34.9,51.5,-9.99,R+10.0,287436,7,3,22.3
North Carolina,NC,NC-10,,False,2010s,False,2016+2020,2,36.06,51.71,-9.01,R+9.0,379470,5,2,36.2
North Carolina,NC,NC-10,,False,2020s,True,2024,1,38.83,49.25,-6.55,R+6.5,406625,4,1,32.6
North Carolina,NC,NC-11,,False,2000s,False,2004+2008+2012,3,45.05,51.5,-3.6,R+3.6,324179,14,1,1.9
North Carolina,NC,NC-11,,False,2010s,False,2016+2020,2,37.7,51.71,-7.19,R+7.2,420098,16,1,21.2
North Carolina,NC,NC-11,,False,2020s,True,2024,1,45.22,49.25,-2.53,R+2.5,443484,15,1,1.4
North Carolina,NC,NC-12,,False,2000s,False,2004+2008+2012,3,51.1,51.5,4.18,D+4.2,241038,0,6,100.0
North Carolina,NC,NC-12,,False,2010s,False,2016+2020,2,60.15,51.71,6.1,D+6.1,270540,0,6,100.0
North Carolina,NC,NC-12,,False,2020s,True,2024,1,66.72,49.25,15.92,D+15.9,290198,0,1,100.0
North Carolina,NC,NC-13,,False,2000s,False,2004+2008+2012,3,51.34,51.5,0.31,D+0.3,303458,2,5,91.1
North Carolina,NC,NC-13,,False,2010s,False,2016+2020,2,59.22,51.71,1.03,D+1.0,542260,0,9,100.0
North Carolina,NC,NC-13,,False,2020s,True,2024,1,48.91,49.25,-1.15,R+1.1,535089,6,2,44.8
North Carolina,NC,NC-14,,False,2020s,True,2024,1,48.18,49.25,-1.38,R+1.4,467015,4,2,46.2
North Dakota,ND,ND-AL,,True,2000s,False,2004+2008+2012,3,40.51,51.5,-8.75,R+8.8,317355,0,0,0.0
North Dakota,ND,ND-AL,,True,2010s,False,2016+2020,2,31.48,51.71,-21.71,R+21.7,353090,0,0,0.0
North Dakota,ND,ND-AL,,True,2020s,True,2024,1,31.3,49.25,-17.32,R+17.3,368155,0,0,0.0
Nebraska,NE,NE-01,,False,2000s,False,2004+2008+2012,3,40.74,51.5,-12.39,R+12.4,302517,22,2,16.2
Nebraska,NE,NE-01,,False,2010s,False,2016+2020,2,40.2,51.71,-13.81,R+13.8,292861,16,1,7.7
Nebraska,NE,NE-01,,False,2020s,True,2024,1,42.73,49.25,-8.52,R+8.5,288845,10,2,14.3
Nebraska,NE,NE-02,,False,2000s,False,2004+2008+2012,3,46.28,51.5,-7.19,R+7.2,240930,1,1,9.5
Nebraska,NE,NE-02,,False,2010s,False,2016+2020,2,51.06,51.71,-3.26,R+3.3,324776,1,1,20.7
Nebraska,NE,NE-02,,False,2020s,True,2024,1,52.11,49.25,-1.54,R+1.5,349648,2,1,17.4
Nebraska,NE,NE-03,,False,2000s,False,2004+2008+2012,3,26.97,51.5,-24.69,R+24.7,247835,68,1,1.2
Nebraska,NE,NE-03,,False,2010s,False,2016+2020,2,21.98,51.71,-29.12,R+29.1,282675,75,0,0.0
Nebraska,NE,NE-03,,False,2020s,True,2024,1,22.79,49.25,-23.57,R+23.6,313689,79,1,0.6
New Hampshire,NH,NH-01,,False,2000s,False,2004+2008+2012,3,50.83,51.5,-0.71,R+0.7,305010,2,4,70.3
New Hampshire,NH,NH-01,,False,2010s,False,2016+2020,2,50.29,51.71,0.65,D+0.7,329998,2,5,68.9
New Hampshire,NH,NH-01,,False,2020s,True,2024,1,50.21,49.25,2.04,D+2.0,341122,1,5,77.5
New Hampshire,NH,NH-02,,False,2000s,False,2004+2008+2012,3,54.32,51.5,1.4,D+1.4,394884,4,4,67.9
New Hampshire,NH,NH-02,,False,2010s,False,2016+2020,2,53.22,51.71,2.24,D+2.2,445252,3,5,81.5
New Hampshire,NH,NH-02,,False,2020s,True,2024,1,52.26,49.25,2.8,D+2.8,485067,4,5,70.3
New Jersey,NJ,NJ-01,,False,2000s,False,2004+2008+2012,3,63.19,51.5,13.24,D+13.2,235484,0,2,100.0
New Jersey,NJ,NJ-01,,False,2010s,False,2016+2020,2,62.44,51.71,11.3,D+11.3,285473,0,2,100.0
New Jersey,NJ,NJ-01,,False,2020s,True,2024,1,60.49,49.25,9.54,D+9.5,318241,1,1,22.4
New Jersey,NJ,NJ-02,,False,2000s,False,2004+2008+2012,3,55.51,51.5,-0.85,R+0.8,389904,4,3,36.5
New Jersey,NJ,NJ-02,,False,2010s,False,2016+2020,2,50.68,51.71,-1.42,R+1.4,492414,4,4,44.9
New Jersey,NJ,NJ-02,,False,2020s,True,2024,1,42.79,49.25,-3.72,R+3.7,487064,4,2,44.3
New Jersey,NJ,NJ-03,,False,2000s,False,2004+2008+2012,3,50.29,51.5,-2.11,R+2.1,318670,0,3,100.0
New Jersey,NJ,NJ-03,,False,2010s,False,2016+2020,2,48.14,51.71,-1.92,R+1.9,329060,0,2,100.0
New Jersey,NJ,NJ-03,,False,2020s,True,2024,1,55.28,49.25,5.76,D+5.8,441513,1,2,48.0
New Jersey,NJ,NJ-04,,False,2000s,False,2004+2008+2012,3,48.55,51.5,-6.15,R+6.2,356381,0,4,100.0
New Jersey,NJ,NJ-04,,False,2010s,False,2016+2020,2,45.68,51.71,-6.11,R+6.1,447324,0,3,100.0
New Jersey,NJ,NJ-04,,False,2020s,True,2024,1,37.12,49.25,-8.93,R+8.9,377777,0,2,100.0
New Jersey,NJ,NJ-05,,False,2000s,False,2004+2008+2012,3,52.38,51.5,-1.14,R+1.1,500965,1,3,90.7
New Jersey,NJ,NJ-05,,False,2010s,False,2016+2020,2,54.23,51.71,3.76,D+3.8,565464,0,4,100.0
New Jersey,NJ,NJ-05,,False,2020s,True,2024,1,49.34,49.25,3.13,D+3.1,526178,0,3,100.0
New Jersey,NJ,NJ-06,,False,2000s,False,2004+2008+2012,3,55.76,51.5,7.47,D+7.5,162891,0,3,100.0
New Jersey,NJ,NJ-06,,False,2010s,False,2016+2020,2,56.78,51.71,8.24,D+8.2,210025,0,2,100.0
New Jersey,NJ,NJ-06,,False,2020s,True,2024,1,51.46,49.25,4.78,D+4.8,207104,0,2,100.0
New Jersey,NJ,NJ-07,,False,2000s,False,2004+2008+2012,3,55.88,51.5,0.82,D+0.8,310539,0,4,100.0
New Jersey,NJ,NJ-07,,False,2010s,False,2016+2020,2,57.78,51.71,4.06,D+4.1,463373,1,5,83.3
New Jersey,NJ,NJ-07,,False,2020s,True,2024,1,52.03,49.25,2.34,D+2.3,509633,2,4,72.3
New Jersey,NJ,NJ-08,,False,2000s,False,2004+2008+2012,3,69.72,51.5,16.56,D+16.6,164131,0,2,100.0
New Jersey,NJ,NJ-08,,False,2010s,False,2016+2020,2,74.68,51.71,23.24,D+23.2,211344,0,3,100.0
New Jersey,NJ,NJ-08,,False,2020s,True,2024,1,64.74,49.25,12.65,D+12.7,206542,0,3,100.0
New Jersey,NJ,NJ-09,,False,2000s,False,2004+2008+2012,3,61.41,51.5,11.47,D+11.5,201255,0,2,100.0
New Jersey,NJ,NJ-09,,False,2010s,False,2016+2020,2,61.78,51.71,13.11,D+13.1,191329,0,3,100.0
New Jersey,NJ,NJ-09,,False,2020s,True,2024,1,53.62,49.25,4.46,D+4.5,207299,0,3,100.0
New Jersey,NJ,NJ-10,,False,2000s,False,2004+2008+2012,3,70.87,51.5,17.63,D+17.6,154689,0,3,100.0
New Jersey,NJ,NJ-10,,False,2010s,False,2016+2020,2,75.1,51.71,25.95,D+25.9,206266,0,3,100.0
New Jersey,NJ,NJ-10,,False,2020s,True,2024,1,68.52,49.25,18.02,D+18.0,201357,0,3,100.0
New Jersey,NJ,NJ-11,,False,2000s,False,2004+2008+2012,3,52.75,51.5,-2.84,R+2.8,364855,1,4,35.8
New Jersey,NJ,NJ-11,,False,2010s,False,2016+2020,2,62.26,51.71,6.38,D+6.4,432183,0,4,100.0
New Jersey,NJ,NJ-11,,False,2020s,True,2024,1,59.93,49.25,8.85,D+8.8,396708,0,3,100.0
New Jersey,NJ,NJ-12,,False,2000s,False,2004+2008+2012,3,57.63,51.5,7.71,D+7.7,392301,0,5,100.0
New Jersey,NJ,NJ-12,,False,2010s,False,2016+2020,2,64.33,51.71,13.64,D+13.6,393834,0,4,100.0
New Jersey,NJ,NJ-12,,False,2020s,True,2024,1,58.12,49.25,9.25,D+9.2,393309,0,4,100.0
New Jersey,NJ,NJ-13,,False,2000s,False,2004+2008+2012,3,71.37,51.5,18.19,D+18.2,161496,0,4,100.0
New Mexico,NM,NM-01,,False,2000s,False,2004+2008+2012,3,56.37,51.5,3.41,D+3.4,192264,1,4,96.7
New Mexico,NM,NM-01,,False,2010s,False,2016+2020,2,60.51,51.71,8.66,D+8.7,253132,1,4,97.3
New Mexico,NM,NM-01,,False,2020s,True,2024,1,55.28,49.25,6.22,D+6.2,195479,4,6,89.7
New Mexico,NM,NM-02,,False,2000s,False,2004+2008+2012,3,49.21,51.5,-1.35,R+1.4,324651,15,3,37.4
New Mexico,NM,NM-02,,False,2010s,False,2016+2020,2,47.02,51.71,-2.02,R+2.0,313064,15,4,29.9
New Mexico,NM,NM-02,,False,2020s,True,2024,1,51.44,49.25,3.83,D+3.8,386620,8,7,65.3
New Mexico,NM,NM-03,,False,2000s,False,2004+2008+2012,3,58.57,51.5,7.19,D+7.2,273158,12,3,51.0
New Mexico,NM,NM-03,,False,2010s,False,2016+2020,2,59.08,51.71,7.78,D+7.8,294946,11,4,55.9
New Mexico,NM,NM-03,,False,2020s,True,2024,1,53.65,49.25,5.56,D+5.6,341304,12,6,57.6
Nevada,NV,NV-01,,False,2000s,False,2004+2008+2012,3,56.53,51.5,8.0,D+8.0,13844,0,1,100.0
Nevada,NV,NV-01,,False,2010s,False,2016+2020,2,55.23,51.71,7.08,D+7.1,11308,0,1,100.0
Nevada,NV,NV-01,,False,2020s,True,2024,1,51.34,49.25,2.95,D+3.0,130064,0,1,100.0
Nevada,NV,NV-02,,False,2000s,False,2004+2008+2012,3,50.26,51.5,-3.94,R+3.9,553607,16,1,45.4
Nevada,NV,NV-02,,False,2010s,False,2016+2020,2,44.4,51.71,-4.9,R+4.9,350229,10,1,3.9
Nevada,NV,NV-02,,False,2020s,True,2024,1,43.32,49.25,-1.58,R+1.6,409183,11,1,5.2
Nevada,NV,NV-03,,False,2000s,False,2004+2008+2012,3,56.53,51.5,2.19,D+2.2,370001,0,1,100.0
Nevada,NV,NV-03,,False,2010s,False,2016+2020,2,55.23,51.71,3.2,D+3.2,311400,0,1,100.0
Nevada,NV,NV-03,,False,2020s,True,2024,1,51.34,49.25,2.45,D+2.5,259096,0,1,100.0
Nevada,NV,NV-04,,False,2010s,False,2016+2020,2,53.1,51.71,2.45,D+2.5,592444,5,2,94.7
Nevada,NV,NV-04,,False,2020s,True,2024,1,49.79,49.25,2.38,D+2.4,686497,4,2,95.3
New York,NY,NY-01,,False,2000s,False,2004+2008+2012,3,51.79,51.5,4.53,D+4.5,448583,0,1,100.0
New York,NY,NY-01,,False,2010s,False,2016+2020,2,48.21,51.71,0.99,D+1.0,519791,0,1,100.0
New York,NY,NY-01,,False,2020s,True,2024,1,45.01,49.25,1.17,D+1.2,526602,0,1,100.0
New York,NY,NY-02,,False,2000s,False,2004+2008+2012,3,52.09,51.5,5.76,D+5.8,183795,0,2,100.0
New York,NY,NY-02,,False,2010s,False,2016+2020,2,50.48,51.71,1.83,D+1.8,196703,0,2,100.0
New York,NY,NY-02,,False,2020s,True,2024,1,45.57,49.25,0.48,D+0.5,271784,0,2,100.0
New York,NY,NY-03,,False,2000s,False,2004+2008+2012,3,53.49,51.5,1.69,D+1.7,331163,0,2,100.0
New York,NY,NY-03,,False,2010s,False,2016+2020,2,55.94,51.71,7.66,D+7.7,473305,0,3,100.0
New York,NY,NY-03,,False,2020s,True,2024,1,50.34,49.25,4.7,D+4.7,457881,0,3,100.0
New York,NY,NY-04,,False,2000s,False,2004+2008+2012,3,53.64,51.5,7.63,D+7.6,191288,0,1,100.0
New York,NY,NY-04,,False,2010s,False,2016+2020,2,54.02,51.71,7.58,D+7.6,271146,0,1,100.0
New York,NY,NY-04,,False,2020s,True,2024,1,47.9,49.25,3.6,D+3.6,304050,0,1,100.0
New York,NY,NY-05,,False,2000s,False,2004+2008+2012,3,68.0,51.5,18.18,D+18.2,233614,0,2,100.0
New York,NY,NY-05,,False,2010s,False,2016+2020,2,73.68,51.71,22.02,D+22.0,316860,0,2,100.0
New York,NY,NY-05,,False,2020s,True,2024,1,62.3,49.25,13.71,D+13.7,328663,0,1,100.0
New York,NY,NY-06,,False,2000s,False,2004+2008+2012,3,75.93,51.5,21.18,D+21.2,220596,0,1,100.0
New York,NY,NY-06,,False,2010s,False,2016+2020,2,75.19,51.71,21.26,D+21.3,202466,0,1,100.0
New York,NY,NY-06,,False,2020s,True,2024,1,62.3,49.25,11.47,D+11.5,153473,0,1,100.0
New York,NY,NY-07,,False,2000s,False,2004+2008+2012,3,85.5,51.5,28.48,D+28.5,208575,0,2,100.0
New York,NY,NY-07,,False,2010s,False,2016+2020,2,80.89,51.71,28.52,D+28.5,200380,0,3,100.0
New York,NY,NY-07,,False,2020s,True,2024,1,68.31,49.25,17.15,D+17.1,183159,0,2,100.0
New York,NY,NY-08,,False,2000s,False,2004+2008+2012,3,82.97,51.5,27.82,D+27.8,262837,0,2,100.0
New York,NY,NY-08,,False,2010s,False,2016+2020,2,79.46,51.71,25.88,D+25.9,345144,0,2,100.0
New York,NY,NY-08,,False,2020s,True,2024,1,71.99,49.25,18.08,D+18.1,387133,0,1,100.0
New York,NY,NY-09,,False,2000s,False,2004+2008+2012,3,77.77,51.5,23.66,D+23.7,275918,0,2,100.0
New York,NY,NY-09,,False,2010s,False,2016+2020,2,79.78,51.71,25.96,D+26.0,189188,0,1,100.0
New York,NY,NY-09,,False,2020s,True,2024,1,71.99,49.25,17.85,D+17.9,164083,0,1,100.0
New York,NY,NY-10,,False,2000s,False,2004+2008+2012,3,79.44,51.5,27.7,D+27.7,180603,0,1,100.0
New York,NY,NY-10,,False,2010s,False,2016+2020,2,86.22,51.71,28.36,D+28.4,305528,0,2,100.0
New York,NY,NY-10,,False,2020s,True,2024,1,77.54,49.25,22.14,D+22.1,250008,0,2,100.0
New York,NY,NY-11,,False,2000s,False,2004+2008+2012,3,79.44,51.5,23.88,D+23.9,123800,0,1,100.0
New York,NY,NY-11,,False,2010s,False,2016+2020,2,53.99,51.71,3.58,D+3.6,288298,1,1,31.6
New York,NY,NY-11,,False,2020s,True,2024,1,44.79,49.25,-0.7,R+0.7,272344,1,1,26.4
New York,NY,NY-12,,False,2000s,False,2004+2008+2012,3,79.85,51.5,26.95,D+26.9,188394,0,3,100.0
New York,NY,NY-12,,False,2010s,False,2016+2020,2,85.92,51.71,29.82,D+29.8,272126,0,3,100.0
New York,NY,NY-12,,False,2020s,True,2024,1,82.41,49.25,23.27,D+23.3,282556,0,1,100.0
New York,NY,NY-13,,False,2000s,False,2004+2008+2012,3,56.52,51.5,8.99,D+9.0,223657,1,1,29.4
New York,NY,NY-13,,False,2010s,False,2016+2020,2,88.59,51.71,33.46,D+33.5,251341,0,2,100.0
New York,NY,NY-13,,False,2020s,True,2024,1,81.6,49.25,23.55,D+23.6,267468,0,2,100.0
New York,NY,NY-14,,False,2000s,False,2004+2008+2012,3,83.37,51.5,27.72,D+27.7,215509,0,2,100.0
New York,NY,NY-14,,False,2010s,False,2016+2020,2,82.44,51.71,26.68,D+26.7,236366,0,2,100.0
New York,NY,NY-14,,False,2020s,True,2024,1,69.41,49.25,15.81,D+15.8,258521,0,2,100.0
New York,NY,NY-15,,False,2000s,False,2004+2008+2012,3,84.76,51.5,31.52,D+31.5,259093,0,3,100.0
New York,NY,NY-15,,False,2010s,False,2016+2020,2,87.16,51.71,32.8,D+32.8,142936,0,1,100.0
New York,NY,NY-15,,False,2020s,True,2024,1,72.72,49.25,18.97,D+19.0,150015,0,1,100.0
New York,NY,NY-16,,False,2000s,False,2004+2008+2012,3,88.09,51.5,32.47,D+32.5,101594,0,1,100.0
New York,NY,NY-16,,False,2010s,False,2016+2020,2,79.46,51.71,24.03,D+24.0,167964,0,2,100.0
New York,NY,NY-16,,False,2020s,True,2024,1,64.19,49.25,14.2,D+14.2,142223,0,2,100.0
New York,NY,NY-17,,False,2000s,False,2004+2008+2012,3,71.37,51.5,19.66,D+19.7,180447,0,3,100.0
New York,NY,NY-17,,False,2010s,False,2016+2020,2,61.57,51.71,12.52,D+12.5,357027,1,1,60.2
New York,NY,NY-17,,False,2020s,True,2024,1,55.62,49.25,5.81,D+5.8,559379,2,2,63.0
New York,NY,NY-18,,False,2000s,False,2004+2008+2012,3,60.9,51.5,11.52,D+11.5,198981,0,2,100.0
New York,NY,NY-18,,False,2010s,False,2016+2020,2,55.95,51.71,8.02,D+8.0,402286,2,2,47.1
New York,NY,NY-18,,False,2020s,True,2024,1,49.77,49.25,5.55,D+5.5,340707,1,2,48.4
New York,NY,NY-19,,False,2000s,False,2004+2008+2012,3,55.31,51.5,4.14,D+4.1,444204,1,4,89.7
New York,NY,NY-19,,False,2010s,False,2016+2020,2,50.32,51.71,3.92,D+3.9,442763,7,4,45.1
New York,NY,NY-19,,False,2020s,True,2024,1,52.08,49.25,5.26,D+5.3,439898,8,3,29.8
New York,NY,NY-20,,False,2000s,False,2004+2008+2012,3,50.77,51.5,3.59,D+3.6,391150,5,5,44.9
New York,NY,NY-20,,False,2010s,False,2016+2020,2,59.2,51.71,11.79,D+11.8,271537,2,3,19.9
New York,NY,NY-20,,False,2020s,True,2024,1,57.55,49.25,9.46,D+9.5,307571,2,3,27.7
New York,NY,NY-21,,False,2000s,False,2004+2008+2012,3,58.81,51.5,9.85,D+9.8,258820,4,2,5.2
New York,NY,NY-21,,False,2010s,False,2016+2020,2,44.8,51.71,-2.46,R+2.5,359371,10,2,30.2
New York,NY,NY-21,,False,2020s,True,2024,1,42.13,49.25,-1.37,R+1.4,443110,11,4,39.3
New York,NY,NY-22,,False,2000s,False,2004+2008+2012,3,55.14,51.5,7.19,D+7.2,214564,2,5,46.4
New York,NY,NY-22,,False,2010s,False,2016+2020,2,43.38,51.71,-0.15,R+0.1,297546,4,4,42.8
New York,NY,NY-22,,False,2020s,True,2024,1,53.97,49.25,6.71,D+6.7,324214,2,3,18.6
New York,NY,NY-23,,False,2000s,False,2004+2008+2012,3,51.15,51.5,-1.04,R+1.0,286159,8,3,23.2
New York,NY,NY-23,,False,2010s,False,2016+2020,2,43.2,51.71,-1.85,R+1.9,313433,9,2,14.0
New York,NY,NY-23,,False,2020s,True,2024,1,48.1,49.25,0.29,D+0.3,591357,5,4,70.8
New York,NY,NY-24,,False,2000s,False,2004+2008+2012,3,51.55,51.5,2.13,D+2.1,274551,4,7,70.0
New York,NY,NY-24,,False,2010s,False,2016+2020,2,53.46,51.71,3.3,D+3.3,315742,3,1,5.2
New York,NY,NY-24,,False,2020s,True,2024,1,39.71,49.25,-3.04,R+3.0,420986,8,6,47.4
New York,NY,NY-25,,False,2000s,False,2004+2008+2012,3,56.28,51.5,7.16,D+7.2,298318,2,2,15.4
New York,NY,NY-25,,False,2010s,False,2016+2020,2,59.39,51.71,10.3,D+10.3,283859,0,1,100.0
New York,NY,NY-25,,False,2020s,True,2024,1,59.41,49.25,10.14,D+10.1,369237,1,1,1.3
New York,NY,NY-26,,False,2000s,False,2004+2008+2012,3,52.12,51.5,3.4,D+3.4,348591,3,4,79.6
New York,NY,NY-26,,False,2010s,False,2016+2020,2,54.76,51.71,11.62,D+11.6,88758,0,2,100.0
New York,NY,NY-26,,False,2020s,True,2024,1,53.33,49.25,8.57,D+8.6,103788,0,2,100.0
New York,NY,NY-27,,False,2000s,False,2004+2008+2012,3,56.63,51.5,8.41,D+8.4,376445,1,1,85.2
New York,NY,NY-27,,False,2010s,False,2016+2020,2,50.62,51.71,0.4,D+0.4,665158,4,4,86.0
New York,NY,NY-28,,False,2000s,False,2004+2008+2012,3,54.36,51.5,9.93,D+9.9,135099,0,4,100.0
New York,NY,NY-29,,False,2000s,False,2004+2008+2012,3,48.65,51.5,1.33,D+1.3,315133,6,2,54.1
Ohio,OH,OH-01,,False,2000s,False,2004+2008+2012,3,49.22,51.5,-4.68,R+4.7,342004,0,2,100.0
Ohio,OH,OH-01,,False,2010s,False,2016+2020,2,49.42,51.71,-4.64,R+4.6,422228,1,1,70.8
Ohio,OH,OH-01,,False,2020s,True,2024,1,47.93,49.25,-0.55,R+0.6,343294,1,1,59.0
Ohio,OH,OH-02,,False,2000s,False,2004+2008+2012,3,41.11,51.5,-10.81,R+10.8,332637,4,3,59.0
Ohio,OH,OH-02,,False,2010s,False,2016+2020,2,38.94,51.71,-11.04,R+11.0,322753,5,3,48.1
Ohio,OH,OH-02,,False,2020s,True,2024,1,26.04,49.25,-14.94,R+14.9,380910,15,1,0.4
Ohio,OH,OH-03,,False,2000s,False,2004+2008+2012,3,46.42,51.5,-5.52,R+5.5,342162,2,2,89.3
Ohio,OH,OH-03,,False,2010s,False,2016+2020,2,64.87,51.71,8.16,D+8.2,260482,0,1,100.0
Ohio,OH,OH-03,,False,2020s,True,2024,1,64.35,49.25,9.25,D+9.2,245544,0,1,100.0
Ohio,OH,OH-04,,False,2000s,False,2004+2008+2012,3,36.75,51.5,-13.54,R+13.5,296576,10,1,1.9
Ohio,OH,OH-04,,False,2010s,False,2016+2020,2,32.26,51.71,-15.32,R+15.3,348600,9,5,30.4
Ohio,OH,OH-04,,False,2020s,True,2024,1,30.72,49.25,-12.05,R+12.1,403094,10,3,26.0
Ohio,OH,OH-05,,False,2000s,False,2004+2008+2012,3,45.06,51.5,-9.28,R+9.3,355415,12,4,20.5
Ohio,OH,OH-05,,False,2010s,False,2016+2020,2,40.1,51.71,-11.86,R+11.9,396930,11,3,38.9
Ohio,OH,OH-05,,False,2020s,True,2024,1,35.91,49.25,-9.78,R+9.8,420504,10,2,15.9
Ohio,OH,OH-06,,False,2000s,False,2004+2008+2012,3,52.08,51.5,-0.52,R+0.5,338795,8,4,47.8
Ohio,OH,OH-06,,False,2010s,False,2016+2020,2,31.89,51.71,-16.36,R+16.4,386232,13,5,32.5
Ohio,OH,OH-06,,False,2020s,True,2024,1,34.62,49.25,-10.14,R+10.1,426273,9,2,32.2
Ohio,OH,OH-07,,False,2000s,False,2004+2008+2012,3,46.2,51.5,-7.7,R+7.7,355216,6,2,24.5
Ohio,OH,OH-07,,False,2010s,False,2016+2020,2,36.9,51.71,-13.32,R+13.3,433714,4,6,80.7
Ohio,OH,OH-07,,False,2020s,True,2024,1,54.99,49.25,-0.36,R+0.4,469399,2,2,65.8
Ohio,OH,OH-08,,False,2000s,False,2004+2008+2012,3,36.3,51.5,-14.92,R+14.9,257498,3,3,61.8
Ohio,OH,OH-08,,False,2010s,False,2016+2020,2,32.78,51.71,-15.33,R+15.3,354799,5,1,2.2
Ohio,OH,OH-08,,False,2020s,True,2024,1,44.0,49.25,-5.6,R+5.6,455650,3,2,49.1
Ohio,OH,OH-09,,False,2000s,False,2004+2008+2012,3,60.34,51.5,9.29,D+9.3,328442,2,2,80.8
Ohio,OH,OH-09,,False,2010s,False,2016+2020,2,59.36,51.71,4.64,D+4.6,200060,0,5,100.0
Ohio,OH,OH-09,,False,2020s,True,2024,1,46.59,49.25,-1.94,R+1.9,357179,7,1,3.0
Ohio,OH,OH-10,,False,2000s,False,2004+2008+2012,3,68.89,51.5,8.86,D+8.9,282060,0,1,100.0
Ohio,OH,OH-10,,False,2010s,False,2016+2020,2,47.06,51.71,-7.0,R+7.0,357778,2,1,2.2
Ohio,OH,OH-10,,False,2020s,True,2024,1,46.94,49.25,-3.77,R+3.8,365206,2,1,5.0
Ohio,OH,OH-11,,False,2000s,False,2004+2008+2012,3,68.89,51.5,13.05,D+13.1,194661,0,1,100.0
Ohio,OH,OH-11,,False,2010s,False,2016+2020,2,65.5,51.71,10.68,D+10.7,276676,0,2,100.0
Ohio,OH,OH-11,,False,2020s,True,2024,1,65.85,49.25,11.69,D+11.7,272685,0,1,100.0
